Confirmed,Deaths,Recovered,Active,Date,Confirmed_Incidence,Active_Incidence,Deaths_Incidence,Recovered_Incidence
46687,7207,10878,28602,2020-04-27 00:00:00,669.6666666666666,356.3333333333333,138.0,175.33333333333334
47334,7331,10943,29060,2020-04-28 00:00:00,575.0,273.3333333333333,135.66666666666666,166.0
47859,7501,11283,29075,2020-04-29 00:00:00,610.6666666666666,249.0,129.0,232.66666666666666
48519,7594,11576,29349,2020-04-30 00:00:00,566.0,125.66666666666667,124.0,316.3333333333333
49032,7703,11892,29437,2020-05-01 00:00:00,552.6666666666666,155.33333333333334,88.0,309.3333333333333
49517,7765,12211,29541,2020-05-02 00:00:00,462.3333333333333,134.66666666666666,83.33333333333333,244.33333333333334
49906,7844,12309,29753,2020-05-03 00:00:00,411.6666666666667,176.0,73.66666666666667,162.0
50267,7924,12378,29965,2020-05-04 00:00:00,330.6666666666667,170.33333333333334,83.66666666666667,76.66666666666667
50509,8016,12441,30052,2020-05-05 00:00:00,291.6666666666667,99.66666666666667,165.0,140.66666666666666
50781,8339,12731,29711,2020-05-06 00:00:00,384.3333333333333,133.66666666666666,163.66666666666666,200.66666666666666
51420,8415,12980,30025,2020-05-07 00:00:00,500.6666666666667,192.66666666666666,168.33333333333334,253.33333333333334
52011,8521,13201,30289,2020-05-08 00:00:00,605.0,297.6666666666667,80.66666666666667,226.66666666666666
52596,8581,13411,30604,2020-05-09 00:00:00,553.6666666666666,252.66666666666666,80.33333333333333,220.66666666666666
53081,8656,13642,30783,2020-05-10 00:00:00,479.3333333333333,252.0,62.0,165.33333333333334
53449,8707,13697,31045,2020-05-11 00:00:00,394.3333333333333,227.33333333333334,60.0,107.0
53779,8761,13732,31286,2020-05-12 00:00:00,300.0,167.66666666666666,62.333333333333336,98.33333333333333
53981,8843,13937,31201,2020-05-13 00:00:00,279.6666666666667,104.66666666666667,65.33333333333333,138.0
54288,8903,14111,31274,2020-05-14 00:00:00,288.3333333333333,61.0,66.0,189.66666666666666
54644,8959,14301,31384,2020-05-15 00:00:00,336.0,107.66666666666667,54.0,174.33333333333334
54989,9005,14460,31524,2020-05-16 00:00:00,330.6666666666667,108.0,49.666666666666664,173.0
55280,9052,14630,31598,2020-05-17 00:00:00,305.0,146.0,40.333333333333336,118.66666666666667
55559,9080,14657,31822,2020-05-18 00:00:00,267.3333333333333,157.33333333333334,34.333333333333336,75.66666666666667
55791,9108,14687,31996,2020-05-19 00:00:00,234.33333333333334,132.66666666666666,32.666666666666664,72.33333333333333
55983,9150,14847,31986,2020-05-20 00:00:00,225.33333333333334,83.0,35.333333333333336,110.33333333333333
56235,9186,14988,32061,2020-05-21 00:00:00,240.0,63.333333333333336,34.666666666666664,145.33333333333334
56511,9212,15123,32176,2020-05-22 00:00:00,275.6666666666667,144.0,29.0,102.66666666666667
56810,9237,15155,32418,2020-05-23 00:00:00,285.6666666666667,159.66666666666666,31.333333333333332,94.66666666666667
57092,9280,15272,32540,2020-05-24 00:00:00,277.0,185.66666666666666,33.333333333333336,58.0
57342,9312,15297,32733,2020-05-25 00:00:00,215.0,127.66666666666667,32.333333333333336,55.0
57455,9334,15320,32801,2020-05-26 00:00:00,166.66666666666666,87.0,28.0,64.33333333333333
57592,9364,15465,32763,2020-05-27 00:00:00,169.0,64.66666666666667,25.333333333333332,91.66666666666667
57849,9388,15572,32889,2020-05-28 00:00:00,202.0,62.0,32.0,120.66666666666667
58061,9430,15682,32949,2020-05-29 00:00:00,198.0,67.0,29.666666666666668,101.33333333333333
58186,9453,15769,32964,2020-05-30 00:00:00,177.33333333333334,46.0,26.333333333333332,105.0
58381,9467,15887,33027,2020-05-31 00:00:00,152.0,54.333333333333336,18.666666666666668,79.0
58517,9486,15919,33112,2020-06-01 00:00:00,143.0,70.66666666666667,17.333333333333332,55.0
58615,9505,15934,33176,2020-06-02 00:00:00,101.33333333333333,59.0,18.333333333333332,24.0
58685,9522,15959,33204,2020-06-03 00:00:00,83.33333333333333,30.666666666666668,20.666666666666668,43.0
58767,9548,16048,33171,2020-06-04 00:00:00,97.33333333333333,28.666666666666668,20.333333333333332,59.333333333333336
58907,9566,16112,33229,2020-06-05 00:00:00,129.0,43.666666666666664,19.333333333333332,77.0
59072,9580,16190,33302,2020-06-06 00:00:00,153.0,56.333333333333336,15.666666666666666,81.0
59226,9595,16291,33340,2020-06-07 00:00:00,147.0,66.0,13.333333333333334,67.66666666666667
59348,9606,16315,33427,2020-06-08 00:00:00,121.66666666666667,64.0,13.0,44.666666666666664
59437,9619,16324,33494,2020-06-09 00:00:00,114.33333333333333,69.33333333333333,11.333333333333334,33.666666666666664
59569,9629,16392,33548,2020-06-10 00:00:00,121.0,65.0,10.0,46.0
59711,9636,16453,33622,2020-06-11 00:00:00,127.33333333333333,60.333333333333336,9.0,58.0
59819,9646,16498,33675,2020-06-12 00:00:00,116.33333333333333,57.666666666666664,7.0,51.666666666666664
59918,9650,16547,33721,2020-06-13 00:00:00,106.0,54.333333333333336,6.333333333333333,45.333333333333336
60029,9655,16589,33785,2020-06-14 00:00:00,93.66666666666667,51.333333333333336,5.0,37.333333333333336
60100,9661,16610,33829,2020-06-15 00:00:00,79.0,48.666666666666664,4.333333333333333,26.0
60155,9663,16625,33867,2020-06-16 00:00:00,71.66666666666667,33.333333333333336,6.666666666666667,31.666666666666668
60244,9675,16684,33885,2020-06-17 00:00:00,82.66666666666667,37.333333333333336,7.333333333333333,38.0
60348,9683,16724,33941,2020-06-18 00:00:00,107.0,54.333333333333336,10.666666666666666,42.0
60476,9695,16751,34030,2020-06-19 00:00:00,102.0,66.0,7.0,29.0
60550,9696,16771,34083,2020-06-20 00:00:00,67.33333333333333,47.333333333333336,4.333333333333333,15.666666666666666
60550,9696,16771,34083,2020-06-21 00:00:00,24.666666666666668,17.666666666666668,0.3333333333333333,6.666666666666667
60550,9696,16771,34083,2020-06-22 00:00:00,86.66666666666667,81.0,5.666666666666667,0.0
60810,9713,16771,34326,2020-06-23 00:00:00,116.0,107.33333333333333,8.666666666666666,0.0
60898,9722,16771,34405,2020-06-24 00:00:00,152.33333333333334,107.33333333333333,10.0,39.666666666666664
61007,9726,16890,34391,2020-06-25 00:00:00,98.66666666666667,48.333333333333336,6.0,49.0
61106,9731,16918,34457,2020-06-26 00:00:00,103.66666666666667,48.333333333333336,3.3333333333333335,56.666666666666664
61209,9732,16941,34536,2020-06-27 00:00:00,96.0,77.0,2.0,17.0
61295,9732,16941,34622,2020-06-28 00:00:00,85.0,77.0,0.3333333333333333,7.666666666666667
61361,9732,16941,34688,2020-06-29 00:00:00,72.66666666666667,53.333333333333336,5.0,14.333333333333334
61427,9747,16984,34696,2020-06-30 00:00:00,71.33333333333333,37.333333333333336,7.333333333333333,26.666666666666668
61509,9754,17021,34734,2020-07-01 00:00:00,79.0,35.0,9.666666666666666,34.333333333333336
61598,9761,17044,34793,2020-07-02 00:00:00,100.0,64.33333333333333,6.0,29.666666666666668
61727,9765,17073,34889,2020-07-03 00:00:00,109.66666666666667,80.66666666666667,5.666666666666667,23.333333333333332
61838,9771,17091,34976,2020-07-04 00:00:00,139.33333333333334,120.33333333333333,3.3333333333333335,15.666666666666666
62016,9771,17091,35154,2020-07-05 00:00:00,110.33333333333333,101.33333333333333,3.0,6.0
62058,9774,17091,35193,2020-07-06 00:00:00,73.33333333333333,72.33333333333333,1.0,10.333333333333334
62058,9774,17122,35162,2020-07-07 00:00:00,35.666666666666664,28.666666666666668,1.6666666666666667,15.666666666666666
62123,9776,17138,35209,2020-07-08 00:00:00,50.666666666666664,37.0,1.3333333333333333,22.666666666666668
62210,9778,17159,35273,2020-07-09 00:00:00,99.66666666666667,78.33333333333333,2.3333333333333335,19.0
62357,9781,17179,35397,2020-07-10 00:00:00,115.33333333333333,94.0,2.0,19.333333333333332
62469,9782,17196,35491,2020-07-11 00:00:00,165.66666666666666,152.0,1.3333333333333333,12.333333333333334
62707,9782,17196,35729,2020-07-12 00:00:00,116.66666666666667,110.66666666666667,0.3333333333333333,5.666666666666667
62707,9782,17196,35729,2020-07-13 00:00:00,104.0,93.33333333333333,1.6666666666666667,9.0
62781,9787,17223,35771,2020-07-14 00:00:00,55.0,37.666666666666664,2.0,15.333333333333334
62872,9788,17242,35842,2020-07-15 00:00:00,177.0,153.66666666666666,4.333333333333333,19.0
63238,9795,17253,36190,2020-07-16 00:00:00,239.33333333333334,213.0,4.333333333333333,22.0
63499,9800,17289,36410,2020-07-17 00:00:00,278.0,258.3333333333333,4.0,15.666666666666666
63706,9800,17289,36617,2020-07-18 00:00:00,156.0,142.33333333333334,1.6666666666666667,12.0
63706,9800,17289,36617,2020-07-19 00:00:00,198.33333333333334,186.0,1.6666666666666667,10.666666666666666
64094,9805,17321,36968,2020-07-20 00:00:00,184.0,168.66666666666666,1.6666666666666667,13.666666666666666
64258,9805,17330,37123,2020-07-21 00:00:00,307.0,285.0,2.6666666666666665,19.333333333333332
64627,9808,17347,37472,2020-07-22 00:00:00,251.0,232.66666666666666,2.3333333333333335,16.0
64847,9812,17369,37666,2020-07-23 00:00:00,313.6666666666667,288.3333333333333,4.0,21.333333333333332
65199,9817,17394,37988,2020-07-24 00:00:00,366.6666666666667,336.3333333333333,4.333333333333333,26.0
65727,9821,17425,38481,2020-07-25 00:00:00,393.0,367.0,3.0,23.0
66026,9821,17438,38767,2020-07-26 00:00:00,409.6666666666667,388.6666666666667,1.6666666666666667,19.333333333333332
66428,9822,17452,39154,2020-07-27 00:00:00,311.6666666666667,290.6666666666667,4.0,17.0
66662,9833,17476,39353,2020-07-28 00:00:00,436.3333333333333,413.6666666666667,5.0,17.666666666666668
67335,9836,17491,40008,2020-07-29 00:00:00,526.0,499.6666666666667,6.0,20.333333333333332
68006,9840,17513,40653,2020-07-30 00:00:00,696.3333333333334,670.3333333333334,2.6666666666666665,23.333333333333332
68751,9841,17546,41364,2020-07-31 00:00:00,689.0,658.6666666666666,3.0,27.333333333333332
69402,9845,17573,41984,2020-08-01 00:00:00,614.3333333333334,587.0,1.6666666666666667,25.666666666666668
69849,9845,17590,42414,2020-08-02 00:00:00,521.0,500.6666666666667,3.0,17.333333333333332
70314,9850,17598,42866,2020-08-03 00:00:00,415.3333333333333,391.0,2.3333333333333335,22.0
70648,9852,17639,43157,2020-08-04 00:00:00,436.3333333333333,408.0,4.666666666666667,23.666666666666668
71158,9859,17661,43638,2020-08-05 00:00:00,567.3333333333334,529.6666666666666,3.6666666666666665,34.0
72016,9861,17700,44455,2020-08-06 00:00:00,712.0,677.6666666666666,4.666666666666667,29.666666666666668
72784,9866,17728,45190,2020-08-07 00:00:00,747.6666666666666,709.0,3.6666666666666665,35.0
73401,9870,17766,45765,2020-08-08 00:00:00,712.0,681.6666666666666,3.6666666666666665,26.666666666666668
74152,9872,17780,46500,2020-08-09 00:00:00,612.0,586.3333333333334,4.333333333333333,21.333333333333332
74620,9879,17792,46949,2020-08-10 00:00:00,535.6666666666666,505.6666666666667,5.0,25.0
75008,9885,17841,47282,2020-08-11 00:00:00,498.3333333333333,454.6666666666667,9.333333333333334,34.333333333333336
75647,9900,17883,47864,2020-08-12 00:00:00,523.6666666666666,471.0,12.333333333333334,40.333333333333336
76191,9916,17913,48362,2020-08-13 00:00:00,701.6666666666666,655.3333333333334,13.0,33.333333333333336
77113,9924,17941,49248,2020-08-14 00:00:00,740.6666666666666,696.3333333333334,11.666666666666666,32.666666666666664
77869,9935,17981,49953,2020-08-15 00:00:00,710.6666666666666,676.0,7.666666666666667,27.0
78323,9939,17994,50390,2020-08-16 00:00:00,473.6666666666667,446.3333333333333,6.666666666666667,20.666666666666668
78534,9944,18003,50587,2020-08-17 00:00:00,342.6666666666667,312.3333333333333,8.0,22.333333333333332
78897,9959,18048,50890,2020-08-18 00:00:00,385.3333333333333,347.3333333333333,10.0,28.0
79479,9969,18078,51432,2020-08-19 00:00:00,548.0,494.6666666666667,10.666666666666666,42.666666666666664
80178,9976,18131,52071,2020-08-20 00:00:00,665.6666666666666,618.0,8.666666666666666,39.0
80894,9985,18165,52744,2020-08-21 00:00:00,663.0,614.6666666666666,6.333333333333333,42.0
81468,9988,18204,53276,2020-08-22 00:00:00,586.0,549.3333333333334,5.333333333333333,31.333333333333332
81936,9992,18225,53719,2020-08-23 00:00:00,399.3333333333333,370.0,3.6666666666666665,25.666666666666668
82092,9996,18242,53854,2020-08-24 00:00:00,326.3333333333333,294.6666666666667,2.6666666666666665,29.0
82447,9996,18291,54160,2020-08-25 00:00:00,364.6666666666667,367.0,1.3333333333333333,35.333333333333336
83030,9879,18331,54820,2020-08-26 00:00:00,469.3333333333333,467.3333333333333,1.6666666666666667,39.333333333333336
83500,9884,18360,55256,2020-08-27 00:00:00,501.6666666666667,515.3333333333334,2.3333333333333335,23.0
83952,9886,18360,55706,2020-08-28 00:00:00,523.0,495.0,4.0,24.0
84599,9891,18403,56305,2020-08-29 00:00:00,514.0,492.3333333333333,3.3333333333333335,18.333333333333332
85042,9894,18415,56733,2020-08-30 00:00:00,428.0,404.3333333333333,3.0,20.666666666666668
85236,9895,18422,56919,2020-08-31 00:00:00,296.0,276.0,2.0,18.0
85487,9897,18457,57133,2020-09-01 00:00:00,289.6666666666667,263.3333333333333,1.3333333333333333,25.0
85911,9898,18490,57523,2020-09-02 00:00:00,436.0,404.3333333333333,1.3333333333333333,30.333333333333332
86544,9899,18513,58132,2020-09-03 00:00:00,562.3333333333334,535.3333333333334,1.3333333333333333,25.666666666666668
87174,9901,18534,58739,2020-09-04 00:00:00,638.0,613.6666666666666,2.6666666666666665,21.666666666666668
87825,9906,18555,59364,2020-09-05 00:00:00,607.6666666666666,587.6666666666666,2.6666666666666665,17.333333333333332
88367,9907,18565,59895,2020-09-06 00:00:00,531.6666666666666,515.0,2.6666666666666665,14.0
88769,9909,18576,60284,2020-09-07 00:00:00,438.6666666666667,421.0,2.0,15.666666666666666
89141,9912,18602,60627,2020-09-08 00:00:00,441.3333333333333,414.6666666666667,3.3333333333333335,23.333333333333332
89691,9917,18635,61139,2020-09-09 00:00:00,599.6666666666666,569.3333333333334,2.6666666666666665,27.666666666666668
90568,9917,18659,61992,2020-09-10 00:00:00,798.6666666666666,767.3333333333334,2.3333333333333335,29.0
91537,9919,18689,62929,2020-09-11 00:00:00,929.0,902.3333333333334,2.0,24.666666666666668
92478,9923,18709,63846,2020-09-12 00:00:00,962.3333333333334,938.3333333333334,2.6666666666666665,21.333333333333332
93455,9925,18723,64807,2020-09-13 00:00:00,923.0,904.3333333333334,2.6666666666666665,16.0
94306,9927,18737,65642,2020-09-14 00:00:00,772.3333333333334,743.3333333333334,2.3333333333333335,26.666666666666668
94795,9930,18789,66076,2020-09-15 00:00:00,831.0,798.6666666666666,3.3333333333333335,29.0
95948,9935,18810,67203,2020-09-16 00:00:00,1223.3333333333333,1181.3333333333333,3.0,39.0
97976,9936,18854,69186,2020-09-17 00:00:00,1618.0,1576.0,2.3333333333333335,39.666666666666664
99649,9937,18908,70804,2020-09-18 00:00:00,1600.0,1552.0,3.0,45.0
100748,9944,18945,71859,2020-09-19 00:00:00,1439.6666666666667,1398.6666666666667,4.0,37.0
102295,9948,18965,73382,2020-09-20 00:00:00,1247.6666666666667,1220.3333333333333,4.333333333333333,23.0
103392,9950,18977,74465,2020-09-21 00:00:00,1492.6666666666667,1457.6666666666667,3.6666666666666665,31.333333333333332
105226,9955,19039,76232,2020-09-22 00:00:00,1530.6666666666667,1489.0,3.6666666666666665,38.0
106887,9959,19079,77849,2020-09-23 00:00:00,1792.0,1738.3333333333333,5.0,48.666666666666664
108768,9965,19123,79680,2020-09-24 00:00:00,1916.6666666666667,1863.6666666666667,4.666666666666667,48.333333333333336
110976,9969,19184,81823,2020-09-25 00:00:00,1972.0,1911.3333333333333,5.0,55.666666666666664
112803,9974,19246,83583,2020-09-26 00:00:00,1803.6666666666667,1748.0,5.0,50.666666666666664
114179,9980,19275,84924,2020-09-27 00:00:00,1459.0,1414.0,6.0,39.0
115353,9987,19301,86065,2020-09-28 00:00:00,1437.3333333333333,1381.6666666666667,9.0,46.666666666666664
117115,10001,19386,87728,2020-09-29 00:00:00,1424.3333333333333,1352.6666666666667,12.0,59.666666666666664
118452,10016,19454,88982,2020-09-30 00:00:00,1902.0,1816.6666666666667,12.0,73.33333333333333
121059,10023,19521,91515,2020-10-01 00:00:00,2373.0,2316.0,12.0,45.0
124234,10037,19521,94676,2020-10-02 00:00:00,3057.0,2984.0,9.333333333333334,63.666666666666664
127623,10044,19645,97934,2020-10-03 00:00:00,3058.6666666666665,2992.3333333333335,13.666666666666666,52.666666666666664
130235,10064,19679,100492,2020-10-04 00:00:00,2656.3333333333335,2579.0,13.666666666666666,63.666666666666664
132203,10078,19712,102413,2020-10-05 00:00:00,2222.6666666666665,2151.0,16.0,55.666666666666664
134291,10092,19812,104387,2020-10-06 00:00:00,2544.3333333333335,2457.6666666666665,14.666666666666666,72.0
137868,10108,19895,107865,2020-10-07 00:00:00,3797.6666666666665,3692.0,16.0,89.66666666666667
143596,10126,19981,113489,2020-10-08 00:00:00,4896.666666666667,4790.333333333333,19.666666666666668,86.66666666666667
148981,10151,20072,118758,2020-10-09 00:00:00,6354.333333333333,6229.666666666667,22.333333333333332,102.33333333333333
156931,10175,20202,126554,2020-10-10 00:00:00,6220.666666666667,6102.0,21.666666666666668,97.0
162258,10191,20272,131795,2020-10-11 00:00:00,5633.0,5529.0,20.0,84.0
165880,10211,20324,135345,2020-10-12 00:00:00,5436.333333333333,5330.0,23.0,83.33333333333333
173240,10244,20452,142544,2020-10-13 00:00:00,6417.666666666667,6283.666666666667,29.0,105.0
181511,10278,20587,150646,2020-10-14 00:00:00,8693.0,8522.333333333334,38.666666666666664,132.0
191959,10327,20720,160912,2020-10-15 00:00:00,9637.0,9460.333333333334,38.333333333333336,138.33333333333334
202151,10359,20867,170925,2020-10-16 00:00:00,10534.666666666666,10334.333333333334,38.0,162.33333333333334
213115,10392,21074,181649,2020-10-17 00:00:00,10098.0,9923.666666666666,28.666666666666668,145.66666666666666
222253,10413,21157,190683,2020-10-18 00:00:00,9443.0,9299.333333333334,28.0,115.66666666666667
230480,10443,21214,198823,2020-10-19 00:00:00,9014.666666666666,8848.333333333334,32.333333333333336,134.0
240159,10489,21476,208194,2020-10-20 00:00:00,10377.666666666666,10149.0,42.0,186.66666666666666
253386,10539,21717,221130,2020-10-21 00:00:00,13217.333333333334,12836.0,48.333333333333336,333.0
270132,10588,22213,237331,2020-10-22 00:00:00,15847.0,15443.666666666666,56.333333333333336,347.0
287700,10658,22517,254525,2020-10-23 00:00:00,17341.0,16888.0,66.0,387.0
305409,10737,22878,271794,2020-10-24 00:00:00,16966.333333333332,16601.0,74.0,291.3333333333333
321031,10810,23087,287134,2020-10-25 00:00:00,15339.333333333334,15069.0,80.33333333333333,190.0
333718,10899,23087,299732,2020-10-26 00:00:00,13960.0,13807.333333333334,100.33333333333333,69.66666666666667
347289,11038,23035,313216,2020-10-27 00:00:00,15768.666666666666,15354.666666666666,120.0,311.3333333333333
368337,11170,23969,333198,2020-10-28 00:00:00,19513.333333333332,18925.0,136.33333333333334,469.3333333333333
